NPC_speed,NPC_Angle_X,NPC_Angle_Y,NPC_Angle_Z,NPC_location_X,NPC_location_Y,NPC_location_Z,AV_speed,AV_angle_X,AV_angle_Y,AV_angle_Z,AV_location_X,AV_location_Y,AV_location_Z,NPC_target_speed,NPC_turning_cmd,predict_NPC_speed,predict_NPC_Angle_X,predict_NPC_Angle_Y,predict_NPC_Angle_Z,predict_NPC_location_X,predict_NPC_location_Y,predict_NPC_location_Z,predict_AV_speed,predict_AV_Angle_X,predict_AV_Angle_Y,predict_AV_Angle_Z,predict_AV_location_X,predict_AV_location_Y,predict_AV_location_Z
0.0,0.0,-0.007476806641022904,0.0,-0.44607824749416775,-0.0,1.0032312246469353,0.0,0.0,-0.1484375,0.0,-0.8233748012118867,-0.0,0.6955397385817308,1.3,1.0,0.14208337215734362,-0.022735595703011313,2.24634099006653,-0.000406101928092539,-0.44719033771091,0.00787311792373657,0.9972061157226569,0.016740515137755298,-0.05261230468698841,-0.1509094238280113,-0.000110107997898012,-0.8233642048305934,0.00225409865379334,0.694983555720403
0.14208337215734362,-0.022735595703011313,2.24634099006653,-0.000406101928092539,-0.44719033771091,0.00787311792373657,0.9972061157226569,0.016740515137755298,-0.05261230468698841,-0.1509094238280113,-0.000110107997898012,-0.8233642048305934,0.00225409865379334,0.694983555720403,1.3,1.0,0.2693467765823289,0.0102351913228631,3.87781476974487,0.000252351921517402,-0.45377556482950887,0.0113599896430969,0.9806766216571507,0.044062258016555375,-0.11047363281198841,-0.1549987792969887,2.33989740081597e-05,-0.8233224550882978,0.00311040878295898,0.6928404587965739
0.2693467765823289,0.0102351913228631,3.87781476974487,0.000252351921517402,-0.45377556482950887,0.0113599896430969,0.9806766216571507,0.044062258016555375,-0.11047363281198841,-0.1549987792969887,2.33989740081597e-05,-0.8233224550882978,0.00311040878295898,0.6928404587965739,1.3,1.0,0.4077982626882197,0.0123279085382819,5.05166339874268,0.000201220784219913,-0.4683815638224289,0.0120807290077209,0.95502448448768,0.08354572414744352,-0.1720886230469887,-0.1563415527339771,-3.18736124427232e-06,-0.8232247034708656,0.00330591201782227,0.6878353412334739
0.4077982626882197,0.0123279085382819,5.05166339874268,0.000201220784219913,-0.4683815638224289,0.0120807290077209,0.95502448448768,0.08354572414744352,-0.1720886230469887,-0.1563415527339771,-3.18736124427232e-06,-0.8232247034708656,0.00330591201782227,0.6878353412334739,1.3,1.0,0.6751566133994036,0.00415917066857219,5.97048807144165,-5.99180111748865e-06,-0.49862305323282885,0.0121271014213562,0.9118696946364185,0.1215468283342308,-0.1857604980469887,-0.157470703125,-1.4694139281346e-05,-0.8230667644076878,0.00336277484893799,0.6797240037184492
0.6751566133994036,0.00415917066857219,5.97048807144165,-5.99180111748865e-06,-0.49862305323282885,0.0121271014213562,0.9118696946364185,0.1215468283342308,-0.1857604980469887,-0.157470703125,-1.4694139281346e-05,-0.8230667644076878,0.00336277484893799,0.6797240037184492,1.3,1.0,0.6832310324337705,-9.17349316296168e-05,6.60811614990234,-4.97593900945503e-05,-0.5453018082512745,0.0121090412139893,0.8538681030273431,0.13635446396418585,-0.1018981933589771,-0.15643310546897737,7.09133601048961e-05,-0.8228770891825355,0.00334358215332031,0.6698806175818816
0.6832310324337705,-9.17349316296168e-05,6.60811614990234,-4.97593900945503e-05,-0.5453018082512745,0.0121090412139893,0.8538681030273431,0.13635446396418585,-0.1018981933589771,-0.15643310546897737,7.09133601048961e-05,-0.8228770891825355,0.00334358215332031,0.6698806175818816,1.3,1.0,0.32134253975767796,-0.000884539622347802,6.6867241859436,-1.81863433681428e-05,-0.57254679997762,0.0121076107025146,0.8213779156024646,0.1650722610614181,-0.12640380859397737,-0.1562805175780113,5.54264770471491e-05,-0.8226521280076766,0.00337657332420349,0.6581601656400246
0.32134253975767796,-0.000884539622347802,6.6867241859436,-1.81863433681428e-05,-0.57254679997762,0.0121076107025146,0.8213779156024646,0.1650722610614181,-0.12640380859397737,-0.1562805175780113,5.54264770471491e-05,-0.8226521280076766,0.00337657332420349,0.6581601656400246,1.3,1.0,0.21648562767921886,-0.000741812924388796,6.87426710128784,-5.20325329489424e-06,-0.5896048016018334,0.0121115446090698,0.8014825087327231,0.18408811940181846,-0.100830078125,-0.1550598144530113,0.000111505381937604,-0.8223971260918511,0.00340479612350464,0.6447996286245493
0.21648562767921886,-0.000741812924388796,6.87426710128784,-5.20325329489424e-06,-0.5896048016018334,0.0121115446090698,0.8014825087327231,0.18408811940181846,-0.100830078125,-0.1550598144530113,0.000111505381937604,-0.8223971260918511,0.00340479612350464,0.6447996286245493,1.3,1.0,0.16825324922342486,-0.000604532600846142,7.02958679199219,-1.60635238444229e-06,-0.6022978888617623,0.0121135711669922,0.7870528001051678,0.22069161694713663,-0.1503601074219887,-0.1553955078119884,7.48322636354715e-05,-0.8221007453070744,0.00348386168479919,0.6292393611027647
0.16825324922342486,-0.000604532600846142,7.02958679199219,-1.60635238444229e-06,-0.6022978888617623,0.0121135711669922,0.7870528001051678,0.22069161694713663,-0.1503601074219887,-0.1553955078119884,7.48322636354715e-05,-0.8221007453070744,0.00348386168479919,0.6292393611027647,0.65,1.0,0.11368696869549806,-0.00059700122801587,7.51816177368164,4.94669109230017e-07,-0.60682577557034,0.012114405632019,0.7822728083683892,0.25549924761777265,-0.17059326171897737,-0.1554260253910229,0.0001976499625016,-0.8217517534891766,0.00334835052490234,0.6108883784367493
0.11368696869549806,-0.00059700122801587,7.51816177368164,4.94669109230017e-07,-0.60682577557034,0.012114405632019,0.7822728083683892,0.25549924761777265,-0.17059326171897737,-0.1554260253910229,0.0001976499625016,-0.8217517534891766,0.00334835052490234,0.6108883784367493,0.65,1.0,0.20270924347324595,-0.000596463854890317,7.52434396743774,4.44324143700214e-07,-0.6192359394497344,0.0121140480041504,0.7692577068622293,0.26338549832953884,-0.07189941406198841,-0.1524658203119884,0.000264007336227223,-0.8213761647542323,0.00331267714500427,0.5910171508789062
