NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[8, 0]"
0.6840873333613796,"Vector(359.977264404297, 180.047744750977, -1.00175129773561e-05)","Vector(-8.74996662139893, -0.00787287950515747, 470.091613769531)",0.30132605202989227,"Vector(359.955963134766, 179.994644165039, -0.000170539860846475)","Vector(-5.24995851516724, -0.00224512815475464, 450.162536621094)","[8, 0]"
1.2939638479379054,"Vector(0.0102578764781356, 180.024780273438, 7.40528321330203e-06)","Vector(-8.74997138977051, -0.0113610029220581, 469.833740234375)",0.39208661550002877,"Vector(359.937316894531, 179.987945556641, -8.2261030911468e-05)","Vector(-5.2499418258667, -0.00310954451560974, 450.027191162109)","[8, 0]"
1.7913829091099387,"Vector(0.0123226176947355, 179.945495605469, -1.35598029373796e-05)","Vector(-8.74998378753662, -0.0120801329612732, 469.438629150391)",0.024655630139661704,"Vector(0.0609082207083702, 179.991546630859, 3.57604694727343e-05)","Vector(-5.24994134902954, -0.00311589241027832, 450.018981933594)","[8, 0]"
2.1728518646893016,"Vector(0.00415136711671948, 179.969421386719, -3.12814290737151e-06)","Vector(-8.74996376037598, -0.0121273398399353, 468.935150146484)",0.6680614364450221,"Vector(359.9140625, 179.985855102539, -2.05620090127923e-05)","Vector(-5.24991846084595, -0.00321778655052185, 449.939117431641)","[8, 0]"
2.456667055064124,"Vector(-9.8823118605651e-05, 180.073455810547, -1.8685409486352e-06)","Vector(-8.74994659423828, -0.0121086239814758, 468.350158691406)",1.6454536735377794,"Vector(359.807281494141, 179.98388671875, -5.70008232898545e-05)","Vector(-5.24984073638916, -0.00332304835319519, 449.651519775391)","[8, 0]"
2.6580818092618372,"Vector(-0.000886536610778421, 180.044982910156, -1.76386686234764e-06)","Vector(-8.74998188018799, -0.0121079683303833, 467.706390380859)",2.7689186148894454,"Vector(359.752563476563, 179.98161315918, -5.73289107705932e-05)","Vector(-5.2496919631958, -0.0034065842628479, 449.092071533203)","[8, 0]"
2.792364658553088,"Vector(-0.000737766386009753, 179.874313354492, 1.12423992959521e-06)","Vector(-8.75001430511475, -0.0121119022369385, 467.022216796875)",3.6271584831068977,"Vector(359.788909912109, 179.981781005859, 9.02291867532767e-05)","Vector(-5.24951314926147, -0.00345328450202942, 448.300415039063)","[8, 0]"
2.8778111079722617,"Vector(-0.000618345395196229, 179.906112670898, 4.30001165341309e-07)","Vector(-8.74994087219238, -0.0121139287948608, 466.311584472656)",4.488775340130449,"Vector(359.794555664063, 179.982803344727, 0.000166223384439945)","Vector(-5.24932146072388, -0.00351274013519287, 447.29931640625)","[18, 1]"
6.3537597835206405,"Vector(-0.000598921731580049, 179.973052978516, 2.09038717002841e-06)","Vector(-8.75113677978516, -0.0121141672134399, 465.390502929688)",5.4044972273955265,"Vector(359.776275634766, 179.983154296875, 0.00019885138317477)","Vector(-5.24909734725952, -0.00328311324119568, 446.038970947266)","[18, 1]"
