NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[9, 1]"
5.001900686120465,"Vector(359.977264404297, 180.054428100586, -1.1700398317771e-05)","Vector(-8.74994087219238, -0.00787287950515747, 469.496154785156)",0.26124904436546986,"Vector(359.963073730469, 180.002777099609, -0.000174725748365745)","Vector(-5.24996137619019, -0.00224149227142334, 450.166534423828)","[9, 1]"
9.48181653492469,"Vector(0.0102520044893026, 180.044006347656, 7.91046841186471e-06)","Vector(-8.75002288818359, -0.0113605260848999, 467.602416992188)",0.5507049645358575,"Vector(359.932098388672, 180.013061523438, 0.000133087189169601)","Vector(-5.24996948242188, -0.00309565663337708, 450.052856445313)","[9, 1]"
13.125610718293766,"Vector(0.0123307211324573, 180.044296264648, 3.51706730725709e-05)","Vector(-8.74499797821045, -0.0120804309844971, 464.704864501953)",1.1406998605641587,"Vector(359.885559082031, 180.011260986328, 7.06225982867181e-05)","Vector(-5.25000190734863, -0.00323960185050964, 449.864654541016)","[9, 1]"
15.942382860817707,"Vector(0.00416139885783196, 179.994613647461, -7.55954897613265e-06)","Vector(-8.74625205993652, -0.0121279954910278, 461.013214111328)",2.238320879267061,"Vector(359.782104492188, 180.008056640625, -0.000124597194371745)","Vector(-5.25005722045898, -0.00335332751274109, 449.439697265625)","[9, 1]"
18.020639976762304,"Vector(-9.08183574210852e-05, 180.071578979492, -2.94306664727628e-06)","Vector(-8.74697017669678, -0.0121084451675415, 456.723052978516)",3.2556910613745713,"Vector(359.762786865234, 180.003723144531, -0.000211617167224176)","Vector(-5.25010776519775, -0.00344350934028625, 448.738525390625)","[9, 1]"
19.482426128973863,"Vector(-0.000892727053724229, 179.999481201172, -2.22751691580925e-06)","Vector(-8.74559688568115, -0.0121071338653564, 452.002166748047)",4.126899733475283,"Vector(359.788330078125, 180.000686645508, -0.000116250725113787)","Vector(-5.2501654624939, -0.00348559021949768, 447.815856933594)","[9, 1]"
20.468143288527497,"Vector(-0.000745771219953895, 180.003082275391, -1.68485735230206e-06)","Vector(-8.74717998504639, -0.0121115446090698, 446.985229492188)",4.952893276014503,"Vector(359.794891357422, 179.999084472656, -1.95455286302604e-05)","Vector(-5.25023460388184, -0.00358161330223084, 446.668975830078)","[9, 1]"
21.102934614806365,"Vector(-0.000614287564530969, 180.162109375, -2.20279753193608e-06)","Vector(-8.748610496521, -0.0121139883995056, 441.773498535156)",5.830503081934226,"Vector(359.806610107422, 179.998947143555, 0.000108424654172268)","Vector(-5.25032424926758, -0.00333496928215027, 445.323333740234)","[10, 1]"
3.175934822544247,"Vector(-0.00060152931837365, 171.566452026367, 9.91205524769612e-06)","Vector(-8.70600032806396, -0.0121140480041504, 441.315277099609)",6.5499220386175265,"Vector(359.816955566406, 179.995208740234, -0.000286989728920162)","Vector(-5.2503137588501, -0.00358337163925171, 443.776733398438)","[10, 1]"
