NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[23, 0]"
4.321368902037454,"Vector(359.977264404297, 180.053253173828, -1.17870522444719e-05)","Vector(-8.74994277954102, -0.00787299871444702, 469.590209960938)",0.28434627637127535,"Vector(359.959686279297, 179.994232177734, -0.000126629995065741)","Vector(-5.24996566772461, -0.00224363803863525, 450.163726806641)","[23, 0]"
8.187870892090409,"Vector(0.010245175100863, 180.039276123047, 8.60586624185089e-06)","Vector(-8.75000476837158, -0.0113599896430969, 467.954803466797)",0.6201778434021296,"Vector(359.925109863281, 180.000747680664, 9.00471059139818e-05)","Vector(-5.24995613098145, -0.00310024619102478, 450.038726806641)","[23, 0]"
11.337280331712535,"Vector(0.0123261427506804, 179.960739135742, -6.95692551744287e-06)","Vector(-8.74991703033447, -0.0120804905891418, 465.452484130859)",0.02927777806697083,"Vector(0.0727889090776443, 179.997543334961, 0.000178301255800761)","Vector(-5.24995708465576, -0.00312128663063049, 449.996765136719)","[23, 0]"
13.766479532313495,"Vector(0.0041703637689352, 180.00505065918, 1.22742324037972e-06)","Vector(-8.7495698928833, -0.0121279954910278, 462.264129638672)",0.6677497196095835,"Vector(359.923034667969, 179.996734619141, 8.71291558723897e-06)","Vector(-5.24995374679565, -0.00320577621459961, 449.920013427734)","[23, 0]"
15.560915892653806,"Vector(-8.78323407960124e-05, 179.963088989258, -1.17466083793261e-06)","Vector(-8.74907493591309, -0.0121092796325684, 458.558959960938)",1.6470633073602357,"Vector(359.807861328125, 179.99430847168, -6.1217462643981e-05)","Vector(-5.24992656707764, -0.00332182645797729, 449.632781982422)","[23, 0]"
16.824341047628565,"Vector(-0.000895928707905114, 180.011611938477, 4.3088146384207e-08)","Vector(-8.7510347366333, -0.0121070742607117, 454.481842041016)",2.8041682543746984,"Vector(359.749603271484, 179.991775512695, -8.34479069453664e-05)","Vector(-5.24987316131592, -0.00340715050697327, 449.071960449219)","[23, 0]"
17.675782207323042,"Vector(-0.000754842592868954, 180.003051757813, -1.74871433955559e-06)","Vector(-8.75049877166748, -0.0121115446090698, 450.149047851563)",3.6571009251943676,"Vector(359.781341552734, 179.990921020508, 7.78463618189562e-06)","Vector(-5.24980497360229, -0.00346499681472778, 448.249725341797)","[23, 0]"
18.22510045982489,"Vector(-0.000609488692134619, 179.94938659668, -2.19461912820407e-06)","Vector(-8.74994277954102, -0.0121141672134399, 445.648040771484)",4.587548756593587,"Vector(359.785095214844, 179.990936279297, 8.1754507846199e-05)","Vector(-5.24974536895752, -0.00353175401687622, 447.217620849609)","[10, 1]"
10.165405885856865,"Vector(-0.000598495709709823, 179.966278076172, -1.01698833532282e-06)","Vector(-8.74974918365479, -0.0121142864227295, 444.17431640625)",5.401702925971572,"Vector(359.808013916016, 179.991760253906, 0.000246444949880242)","Vector(-5.24968910217285, -0.00327646732330322, 445.969268798828)","[10, 1]"
16.494751148870098,"Vector(-0.000605112058110535, 179.996826171875, 2.73954668728038e-07)","Vector(-8.74977397918701, -0.0121135711669922, 440.676696777344)",5.933170455914175,"Vector(359.831420898438, 179.989639282227, -0.000210972051718272)","Vector(-5.24953126907349, -0.00345328450202942, 444.54638671875)","[10, 1]"
20.08056966729413,"Vector(-0.000608846894465387, 180.058410644531, -1.08372262275225e-06)","Vector(-8.75022315979004, -0.012113630771637, 436.008209228516)",6.42773682408599,"Vector(359.882598876953, 179.989242553711, 0.00011331208224874)","Vector(-5.24930143356323, -0.00358709692955017, 442.99755859375)","[10, 1]"
22.030640295760865,"Vector(-0.000610019604209811, 180.116928100586, -1.92902348317148e-06)","Vector(-8.75061988830566, -0.0121139287948608, 430.689971923828)",6.700786679696156,"Vector(359.909545898438, 179.989044189453, 0.000140846852445975)","Vector(-5.24905824661255, -0.00366997718811035, 441.357147216797)","[10, 1]"
23.04688370155115,"Vector(-0.000611088704317808, 179.98991394043, -2.11241422221065e-06)","Vector(-8.75048446655273, -0.0121135711669922, 425.025909423828)",7.305039046642953,"Vector(359.881500244141, 179.987442016602, 0.000164484852575697)","Vector(-5.2487645149231, -0.00374957919120789, 439.609649658203)","[10, 1]"
23.55676636342727,"Vector(-0.000604153436142951, 180.18701171875, 6.5080581634902e-07)","Vector(-8.75789165496826, -0.0121138691902161, 419.185180664063)",7.586316175449758,"Vector(359.905731201172, 179.988754272461, 0.000450678373454139)","Vector(-5.24848031997681, -0.00386017560958862, 437.748901367188)","[10, 1]"
23.80066991161714,"Vector(-0.000601910229306668, 179.94499206543, 6.53843869713455e-07)","Vector(-8.7567777633667, -0.0121141076087952, 413.257965087891)",8.028932673980503,"Vector(359.906463623047, 179.989395141602, 0.000331054208800197)","Vector(-5.24819993972778, -0.00394332408905029, 435.80810546875)","[10, 1]"
