NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[18, 1]"
1.930712868437972,"Vector(359.977294921875, 169.284408569336, 0.00192202790640295)","Vector(-8.71728324890137, -0.00787460803985596, 469.921600341797)",0.29699934652366455,"Vector(359.957855224609, 180.003723144531, -0.000152302396600135)","Vector(-5.24996423721313, -0.00224399566650391, 450.163726806641)","[18, 1]"
3.6634219495804,"Vector(0.0100323222577572, 161.857162475586, -0.00113326730206609)","Vector(-8.52962303161621, -0.0113604664802551, 469.215148925781)",0.5187348582061886,"Vector(359.942687988281, 180.004821777344, 8.46986076794565e-05)","Vector(-5.24997043609619, -0.00308725237846375, 450.05810546875)","[18, 1]"
6.870938695751758,"Vector(0.0121999839320779, 156.284317016602, -0.000938803656026721)","Vector(-8.05771923065186, -0.0120790004730225, 467.999389648438)",1.24453874580056,"Vector(359.868560791016, 180.002868652344, 7.37086293156608e-06)","Vector(-5.24998140335083, -0.0032583475112915, 449.840484619141)","[18, 1]"
10.087033339212892,"Vector(0.0042091622017324, 149.819381713867, -5.12357974002953e-06)","Vector(-7.07587099075317, -0.0121269822120667, 466.046997070313)",2.330197131280576,"Vector(359.781097412109, 180.000457763672, -7.73730353103019e-05)","Vector(-5.24999284744263, -0.00335842370986938, 449.393035888672)","[18, 1]"
9.355274216465514,"Vector(-3.26742483593989e-05, 157.464599609375, 0.000162075230036862)","Vector(-5.93613481521606, -0.0121095776557922, 463.859161376953)",3.316774137967769,"Vector(359.76611328125, 179.998184204102, -8.14072191133164e-05)","Vector(-5.25001335144043, -0.00343698263168335, 448.678741455078)","[18, 1]"
8.810165753458582,"Vector(-0.000847875839099288, 165.80094909668, -3.26600966218393e-05)","Vector(-5.22448062896729, -0.0121082663536072, 461.725402832031)",3.8914959476165083,"Vector(359.831970214844, 179.998352050781, 4.97061482747085e-05)","Vector(-5.25005006790161, -0.00346001982688904, 447.776611328125)","[18, 1]"
8.610848148254929,"Vector(-0.000732811284251511, 172.981231689453, -1.16570354293799e-05)","Vector(-4.82161474227905, -0.0121120810508728, 459.594085693359)",4.6675000361046735,"Vector(359.829772949219, 179.998291015625, 7.96914464444853e-05)","Vector(-5.25010061264038, -0.00352329015731812, 446.701782226563)","[18, 1]"
7.359095128784607,"Vector(-0.000623389089014381, 178.028213500977, 1.61685020430014e-05)","Vector(-4.67428302764893, -0.0121132731437683, 457.448638916016)",5.428103469334179,"Vector(359.816772460938, 179.997528076172, 9.87106905085966e-05)","Vector(-5.25016021728516, -0.00327548384666443, 445.423614501953)","[13, 2]"
4.3871626081924875,"Vector(-0.000602446729317307, 184.240676879883, 6.22966535956948e-06)","Vector(-4.70747089385986, -0.0121147036552429, 456.691345214844)",6.264375742816234,"Vector(359.821105957031, 179.998291015625, 0.000176733155967668)","Vector(-5.25023651123047, -0.00351071357727051, 443.9541015625)","[13, 2]"
5.346916360883649,"Vector(-0.000602434680331498, 185.440963745117, 1.02293279269361e-05)","Vector(-4.8193154335022, -0.0121141672134399, 455.479309082031)",6.628315935864269,"Vector(359.876220703125, 179.996017456055, -0.000146098856930621)","Vector(-5.25020837783813, -0.00365215539932251, 442.330749511719)","[13, 2]"
5.5403641450568895,"Vector(-0.000599908758886158, 184.792098999023, 3.39356301992666e-06)","Vector(-4.9404730796814, -0.0121145248413086, 454.133087158203)",7.15001441050474,"Vector(359.892364501953, 179.994781494141, 0.000103277779999189)","Vector(-5.25012350082397, -0.00375476479530334, 440.605072021484)","[13, 2]"
5.929670503045103,"Vector(-0.000614927965216339, 184.07829284668, 9.82111373559746e-07)","Vector(-5.05382108688354, -0.0121135711669922, 452.683990478516)",7.541691787106464,"Vector(359.896087646484, 179.994522094727, 0.000285478425212204)","Vector(-5.25004100799561, -0.00383684039115906, 438.759246826172)","[13, 2]"
6.532526458126984,"Vector(-0.000608939328230917, 183.258865356445, -1.6707053873688e-06)","Vector(-5.15409851074219, -0.0121139287948608, 451.129455566406)",7.849127794964472,"Vector(359.919738769531, 179.994415283203, 0.000176197296241298)","Vector(-5.24991893768311, -0.0038946270942688, 436.831665039063)","[13, 2]"
6.9451889426829965,"Vector(-0.000613110838457942, 182.174957275391, -4.81095241866569e-07)","Vector(-5.23312473297119, -0.0121135115623474, 449.483612060547)",8.3966265427081,"Vector(359.885498046875, 179.990585327148, 1.15287957669352e-06)","Vector(-5.2497091293335, -0.00404343008995056, 434.778381347656)","[13, 2]"
7.132607126289176,"Vector(-0.000602880725637078, 180.498733520508, 9.3154801561468e-07)","Vector(-5.27737617492676, -0.012113630771637, 447.736846923828)",8.453963328849868,"Vector(359.955841064453, 179.992828369141, 0.000444972130935639)","Vector(-5.24946689605713, -0.00408044457435608, 432.671875)","[13, 2]"
7.629771238264255,"Vector(-0.000613671203609556, 179.471084594727, -3.21327274832584e-06)","Vector(-5.27093935012817, -0.0121136903762817, 445.909881591797)",8.506885560181463,"Vector(359.979125976563, 179.995010375977, 0.000655922573059797)","Vector(-5.24928379058838, -0.00410798192024231, 430.551818847656)","[19, 2]"
5.685429424605486,"Vector(-0.000607247871812433, 179.880981445313, -9.71826807472098e-07)","Vector(-5.26934146881104, -0.0121139883995056, 445.12646484375)",8.614398027948132,"Vector(359.973846435547, 179.99543762207, 0.000571633805520833)","Vector(-5.24913692474365, -0.00413832068443298, 428.410797119141)","[19, 2]"
8.953865105568626,"Vector(-0.000607033784035593, 179.888565063477, -5.13842167038092e-07)","Vector(-5.26599645614624, -0.0121140480041504, 443.065795898438)",8.667566316645624,"Vector(359.981750488281, 179.995971679688, 0.000521818525157869)","Vector(-5.24899864196777, -0.00411266088485718, 426.250396728516)","[19, 2]"
9.26819809337732,"Vector(-0.000612051109783351, 179.855178833008, -1.30619650917652e-06)","Vector(-5.26232767105103, -0.012113630771637, 440.805206298828)",8.719985976968378,"Vector(359.984527587891, 179.996444702148, 0.000524389964994043)","Vector(-5.24887371063232, -0.00413888692855835, 424.076843261719)","[19, 2]"
