NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[5, 0]"
1.7014476062152342,"Vector(359.977294921875, 169.299270629883, 0.00191967736463994)","Vector(-8.72115135192871, -0.00787442922592163, 469.95263671875)",0.3235117914254751,"Vector(359.952392578125, 179.995819091797, -0.000118256015412044)","Vector(-5.24996709823608, -0.00224706530570984, 450.159942626953)","[5, 0]"
3.232711228728998,"Vector(0.0100362999364734, 161.954055786133, -0.00112071237526834)","Vector(-8.55612564086914, -0.011360764503479, 469.329010009766)",0.564729876621493,"Vector(359.938354492188, 179.992111206055, 4.71231433039065e-05)","Vector(-5.24995136260986, -0.00309017300605774, 450.046173095703)","[5, 0]"
6.061388123340733,"Vector(0.0122032202780247, 156.581680297852, -0.000919387908652425)","Vector(-8.14326953887939, -0.0120787024497986, 468.254852294922)",0.18418589316093778,"Vector(0.048103328794241, 179.997421264648, 0.000285536894807592)","Vector(-5.24994230270386, -0.00313296914100647, 449.99072265625)","[5, 0]"
8.900364199757233,"Vector(0.00420925626531243, 150.97688293457, 9.06404864053911e-07)","Vector(-7.29483461380005, -0.0121282935142517, 466.523162841797)",0.8514306974212037,"Vector(359.903167724609, 179.992767333984, 5.0507158448454e-05)","Vector(-5.24992418289185, -0.0032273530960083, 449.867370605469)","[5, 0]"
8.758389624813574,"Vector(-4.26677179348189e-05, 155.747741699219, 0.000196163906366564)","Vector(-6.19057464599609, -0.012109100818634, 464.485809326172)",1.8669137298099754,"Vector(359.799163818359, 179.991012573242, -3.37859346473124e-05)","Vector(-5.24987983703613, -0.00333347916603088, 449.527954101563)","[5, 0]"
7.954208278667065,"Vector(-0.000855761230923235, 164.091400146484, -1.27051835079328e-05)","Vector(-5.48134803771973, -0.0121079683303833, 462.553375244141)",3.0227208526506177,"Vector(359.747619628906, 179.988952636719, -4.61790696135722e-05)","Vector(-5.24980592727661, -0.003419429063797, 448.911376953125)","[5, 0]"
7.664035211683903,"Vector(-0.000737024820409715, 170.874725341797, -5.57783687327174e-06)","Vector(-5.05901145935059, -0.012112021446228, 460.659240722656)",3.624758254204404,"Vector(359.816131591797, 179.98974609375, 9.19909434742294e-05)","Vector(-5.24972629547119, -0.00345170497894287, 448.072052001953)","[5, 0]"
8.314426767817281,"Vector(-0.0006086794892326, 176.842727661133, 6.73292470310116e-06)","Vector(-4.84900522232056, -0.0121139287948608, 458.722198486328)",4.362934130369096,"Vector(359.830413818359, 179.990859985352, 0.000140162577736191)","Vector(-5.2496600151062, -0.00349190831184387, 447.071899414063)","[21, 0]"
0.4803556818417049,"Vector(-0.000588624912779778, 171.98046875, 9.13957683223998e-06)","Vector(-4.84176635742188, -0.012114405632019, 458.656280517578)",5.191958073089453,"Vector(359.810882568359, 179.991317749023, 0.000235379513469525)","Vector(-5.24958944320679, -0.00332638621330261, 445.872375488281)","[21, 0]"
0.9771991681103182,"Vector(-0.000599717197474092, 168.479263305664, -1.1407183819756e-06)","Vector(-4.80998945236206, -0.0121140480041504, 458.476196289063)",5.9424406538413725,"Vector(359.818786621094, 179.988357543945, -0.00024784219567664)","Vector(-5.24941110610962, -0.00343650579452515, 444.466979980469)","[21, 0]"
1.8917496270977159,"Vector(-0.000599498627707362, 166.041015625, -2.43647150455217e-06)","Vector(-4.72590732574463, -0.0121138691902161, 458.108367919922)",6.265143450904178,"Vector(359.885437011719, 179.988861083984, 0.000183361786184832)","Vector(-5.2491888999939, -0.0035819411277771, 442.935760498047)","[21, 0]"
2.584521543476395,"Vector(-0.000607212306931615, 164.083480834961, -1.45205751778121e-06)","Vector(-4.57754135131836, -0.0121135115623474, 457.553375244141)",6.680330372011388,"Vector(359.910888671875, 179.989013671875, 0.000126299521070905)","Vector(-5.24893808364868, -0.003641277551651, 441.314666748047)","[21, 0]"
3.087167563613651,"Vector(-0.000610224204137921, 163.505065917969, -4.28917792305583e-06)","Vector(-4.37429571151733, -0.0121135115623474, 456.862609863281)",7.113690956700654,"Vector(359.895904541016, 179.987777709961, 0.000208382072742097)","Vector(-5.24865388870239, -0.0037195086479187, 439.598052978516)","[21, 0]"
3.430596000078502,"Vector(-0.000615815573837608, 163.534072875977, -2.10503731068457e-06)","Vector(-4.14088344573975, -0.0121132135391235, 456.073699951172)",7.754277860529597,"Vector(359.856567382813, 179.985946655273, 0.000126170649309643)","Vector(-5.24831867218018, -0.00388482213020325, 437.726776123047)","[21, 0]"
3.660199978335373,"Vector(-0.000613954965956509, 163.500442504883, -2.44234001911536e-07)","Vector(-3.88785481452942, -0.0121139883995056, 455.218444824219)",8.195719813445509,"Vector(359.883026123047, 179.987777709961, 0.000496089342050254)","Vector(-5.24798059463501, -0.00398698449134827, 435.719665527344)","[21, 0]"
3.8028036374611376,"Vector(-0.000604207860305905, 163.540267944336, 5.79270079015259e-07)","Vector(-3.62213206291199, -0.0121142268180847, 454.3203125)",8.402963758683374,"Vector(359.932220458984, 179.989273071289, 0.000435654306784272)","Vector(-5.24764442443848, -0.00404906272888184, 433.643768310547)","[5, 1]"
4.760591134137773,"Vector(-0.00059131474699825, 175.421615600586, -1.41456566780107e-05)","Vector(-3.51619219779968, -0.0121146440505981, 453.637512207031)",8.581163493643963,"Vector(359.949493408203, 179.990203857422, 0.000588284514378756)","Vector(-5.24731636047363, -0.00411549210548401, 431.521759033203)","[5, 1]"
7.671454593738148,"Vector(-0.000615574012044817, 184.13525390625, 8.11007339507341e-07)","Vector(-3.52052211761475, -0.0121137499809265, 452.007873535156)",8.638282850559323,"Vector(359.972778320313, 179.991592407227, 0.000581738422624767)","Vector(-5.24701499938965, -0.00410446524620056, 429.368774414063)","[5, 1]"
9.29190755837212,"Vector(-0.000622734194621444, 190.623962402344, 4.68167854705825e-06)","Vector(-3.80251979827881, -0.0121135711669922, 449.862884521484)",8.691332863904137,"Vector(359.982604980469, 179.993316650391, 0.000664338527712971)","Vector(-5.24676513671875, -0.00410667061805725, 427.202423095703)","[5, 1]"
10.154721459415814,"Vector(-0.000622552761342376, 195.77864074707, 4.04943193643703e-06)","Vector(-4.3636908531189, -0.0121130347251892, 447.473510742188)",8.743638068762248,"Vector(359.984741210938, 179.994674682617, 0.00067629967816174)","Vector(-5.24656629562378, -0.00414305925369263, 425.022918701172)","[5, 1]"
10.931978742468388,"Vector(-0.000592317781411111, 200.270446777344, 3.33919570039143e-06)","Vector(-5.17150402069092, -0.0121145844459534, 444.984893798828)",8.796203626739171,"Vector(359.985168457031, 179.996215820313, 0.000690108689013869)","Vector(-5.24642372131348, -0.00413841009140015, 422.830230712891)","[5, 1]"
16.93773193807201,"Vector(-0.00059402798069641, 205.529968261719, -2.13972316487343e-06)","Vector(-6.58605909347534, -0.0121140480041504, 441.607757568359)",8.848009118136662,"Vector(359.985260009766, 179.997314453125, 0.000656030373647809)","Vector(-5.24632549285889, -0.00417184829711914, 420.624572753906)","[5, 1]"
14.338815687703564,"Vector(-0.000600249972194433, 201.487289428711, 2.85392143268837e-05)","Vector(-8.33438682556152, -0.0121140480041504, 437.958282470703)",8.899047862132166,"Vector(359.985321044922, 179.998046875, 0.000624199456069618)","Vector(-5.24625825881958, -0.00421488285064697, 418.406127929688)","[5, 1]"
12.202349040488464,"Vector(-0.000620426202658564, 192.107543945313, 1.12088846435654e-05)","Vector(-9.28748607635498, -0.0121137499809265, 434.86328125)",8.946168984275777,"Vector(359.985443115234, 179.998733520508, 0.000709685264155269)","Vector(-5.24621820449829, -0.00440886616706848, 416.175872802734)","[22, 0]"
1.4774653975606613,"Vector(-0.000609484675806016, 180.598739624023, 1.82557141670259e-05)","Vector(-9.30315971374512, -0.0121142864227295, 434.660461425781)",8.997775091092294,"Vector(359.985412597656, 179.999389648438, 0.00060146109899506)","Vector(-5.24620294570923, -0.00423744320869446, 413.932678222656)","[22, 0]"
2.801643047657949,"Vector(-0.000597466947510839, 172.913711547852, -6.32602632322232e-06)","Vector(-9.26683139801025, -0.0121148824691772, 434.102478027344)",9.049131395202632,"Vector(359.985412597656, 179.999649047852, 0.000534700113348663)","Vector(-5.24620294570923, -0.00420698523521423, 411.676605224609)","[22, 0]"
3.8775131732597576,"Vector(-0.000599532562773675, 167.68537902832, -7.27511269360548e-06)","Vector(-9.11985874176025, -0.0121146440505981, 433.259399414063)",9.102215770956125,"Vector(359.985107421875, 180.000198364258, 0.00058223819360137)","Vector(-5.2462215423584, -0.00424027442932129, 409.4072265625)","[22, 0]"
4.709785390915252,"Vector(-0.000600281462538987, 163.939895629883, -5.79519519305904e-06)","Vector(-8.85116958618164, -0.0121145844459534, 432.202575683594)",9.152521141371883,"Vector(359.985382080078, 180.001098632813, 0.000631140486802906)","Vector(-5.24627208709717, -0.00425899028778076, 407.125274658203)","[22, 0]"
5.324666748241155,"Vector(-0.000621619576122612, 161.009887695313, -3.15616512125416e-06)","Vector(-8.46922492980957, -0.0121137499809265, 430.994049072266)",9.221991546270681,"Vector(359.982421875, 180.001586914063, 0.000591869233176112)","Vector(-5.2463493347168, -0.00424915552139282, 404.8291015625)","[22, 0]"
5.755258341292509,"Vector(-0.000616157834883779, 156.255218505859, 1.5564655768685e-05)","Vector(-7.98379707336426, -0.0121135711669922, 429.686645507813)",9.342010503933167,"Vector(359.972869873047, 180.001266479492, 0.000512055878061801)","Vector(-5.24643230438232, -0.00427341461181641, 402.507446289063)","[22, 0]"
6.0468359355300025,"Vector(-0.000616920238826424, 132.088348388672, 2.5050745534827e-05)","Vector(-7.12346267700195, -0.0121146440505981, 428.493225097656)",9.473565108897771,"Vector(359.967712402344, 180.001235961914, 0.000529725919477642)","Vector(-5.2465181350708, -0.00430741906166077, 400.155059814453)","[22, 0]"
6.234200947866235,"Vector(-0.00063894729828462, 111.309989929199, 2.6042073386634e-06)","Vector(-5.8232045173645, -0.0121131539344788, 427.684265136719)",9.6018505255162,"Vector(359.966430664063, 180.001800537109, 0.000628258450888097)","Vector(-5.24662303924561, -0.00439989566802979, 397.770233154297)","[27, 1]"
3.389107258329899,"Vector(-0.000616934092249721, 133.828430175781, -3.07129193970468e-05)","Vector(-5.42520809173584, -0.0121143460273743, 427.400573730469)",9.673313157323467,"Vector(359.975646972656, 180.002487182617, 0.000621669227257371)","Vector(-5.24674558639526, -0.00438427925109863, 395.358703613281)","[27, 1]"
5.496452162263816,"Vector(-0.000634467694908381, 150.86360168457, 3.42564703714743e-06)","Vector(-4.72807216644287, -0.0121135115623474, 426.471374511719)",9.817196861460188,"Vector(359.968017578125, 180.002258300781, 0.000584833673201501)","Vector(-5.24687671661377, -0.00443047285079956, 392.923187255859)","[27, 1]"
6.69357865893346,"Vector(-0.00064151844708249, 163.101760864258, 1.02463509392692e-05)","Vector(-4.12730407714844, -0.0121137499809265, 425.039123535156)",9.91746617735704,"Vector(359.97021484375, 180.002059936523, 0.00054297421593219)","Vector(-5.24700164794922, -0.00444775819778442, 390.452362060547)","[27, 1]"
7.342334977876581,"Vector(-0.000611437775660306, 172.224395751953, 1.24521575344261e-05)","Vector(-3.75172424316406, -0.0121138095855713, 423.308563232422)",9.963516258744047,"Vector(359.982116699219, 180.003051757813, 0.000673801696393639)","Vector(-5.24714136123657, -0.0044865608215332, 387.967193603516)","[27, 1]"
7.682906595852085,"Vector(-0.00061446864856407, 179.334243774414, 7.80486334406305e-06)","Vector(-3.61331057548523, -0.0121132731437683, 421.426879882813)",10.009315515930924,"Vector(359.985168457031, 180.003326416016, 0.000649345805868506)","Vector(-5.24729585647583, -0.00450530648231506, 385.470520019531)","[27, 1]"
7.852640274913579,"Vector(-0.000607251073233783, 185.288696289063, 4.58843078376958e-06)","Vector(-3.69038653373718, -0.0121139287948608, 419.479919433594)",10.05422690203436,"Vector(359.985809326172, 180.002731323242, 0.000569041352719069)","Vector(-5.24743890762329, -0.00455179810523987, 382.962554931641)","[27, 1]"
12.354558288385544,"Vector(-0.000623640196863562, 191.64013671875, -1.59029912083497e-06)","Vector(-4.07652616500854, -0.0121133923530579, 416.847198486328)",10.09759907865476,"Vector(359.985961914063, 180.002563476563, 0.000628334237262607)","Vector(-5.24757051467896, -0.00463643670082092, 380.443725585938)","[27, 1]"
