NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[12, 0]"
2.728396123070289,"Vector(359.977264404297, 180.050704956055, -1.01117684607743e-05)","Vector(-8.74995613098145, -0.00787317752838135, 469.8095703125)",0.258782314090274,"Vector(359.962707519531, 180.006164550781, -0.0001206725864904)","Vector(-5.2499680519104, -0.0022418200969696, 450.166931152344)","[12, 0]"
5.172734836506531,"Vector(0.010244962759316, 180.031311035156, 7.58833311920171e-06)","Vector(-8.7499885559082, -0.011359691619873, 468.77685546875)",0.6074690859428742,"Vector(359.926818847656, 180.013580322266, 9.5688970759511e-05)","Vector(-5.2499852180481, -0.00309738516807556, 450.049377441406)","[12, 0]"
7.162488276763751,"Vector(0.0123223913833499, 179.884902954102, -2.32813763432205e-05)","Vector(-8.75007629394531, -0.0120806097984314, 467.196319580078)",0.9421576729541141,"Vector(359.918853759766, 179.996795654297, -0.000239281580434181)","Vector(-5.24998235702515, -0.00321134924888611, 449.899780273438)","[12, 0]"
8.694461439624366,"Vector(0.0041627842001617, 180.021560668945, 1.3576541277871e-05)","Vector(-8.74691581726074, -0.012127697467804, 465.182708740234)",2.0038529017096605,"Vector(359.795715332031, 179.99609375, -2.14835927181412e-06)","Vector(-5.24999618530273, -0.00333335995674133, 449.530639648438)","[12, 0]"
9.82971369242294,"Vector(-8.52704688441008e-05, 180.035003662109, -6.06383366630325e-07)","Vector(-8.74765968322754, -0.0121092200279236, 462.842559814453)",3.0532582170560976,"Vector(359.759796142578, 179.997406005859, 0.000158204973558895)","Vector(-5.25006723403931, -0.00342497229576111, 448.885070800781)","[12, 0]"
10.626220730555486,"Vector(-0.00088877824600786, 180.003494262695, -2.69289898824354e-06)","Vector(-8.74869823455811, -0.0121074318885803, 460.267517089844)",3.6579593002349453,"Vector(359.826629638672, 180.001556396484, 0.000293263525236398)","Vector(-5.25021171569824, -0.00346586108207703, 448.044403076172)","[12, 0]"
11.16333614124845,"Vector(-0.000750146224163473, 180.063217163086, -1.49248580783024e-06)","Vector(-8.74971199035645, -0.0121112465858459, 457.530975341797)",4.4480358157358335,"Vector(359.824981689453, 180.004409790039, 0.00020850459986832)","Vector(-5.25041389465332, -0.00349870324134827, 447.034271240234)","[12, 0]"
11.511230546180695,"Vector(-0.000617704994510859, 179.972549438477, 1.26198369798658e-06)","Vector(-8.75243473052979, -0.0121137499809265, 454.688293457031)",5.3922272801255335,"Vector(359.793579101563, 180.004974365234, 0.000157694026711397)","Vector(-5.25064516067505, -0.00327175855636597, 445.795776367188)","[10, 2]"
4.869107866025459,"Vector(-0.00058679684298113, 173.636077880859, 5.94823131905287e-06)","Vector(-8.70190811157227, -0.0121151208877563, 453.984283447266)",6.159453950808242,"Vector(359.805297851563, 180.000137329102, -0.000451678613899276)","Vector(-5.25075912475586, -0.00347229838371277, 444.354370117188)","[10, 2]"
