NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[8, 1]"
3.183090625126841,"Vector(359.977264404297, 180.051391601563, -1.01537279988406e-05)","Vector(-8.74995136260986, -0.00787323713302612, 469.746856689453)",0.26947679473790603,"Vector(359.962219238281, 180.00407409668, -0.000239035027334467)","Vector(-5.24993991851807, -0.00224307179450989, 450.164916992188)","[8, 1]"
6.033330140744637,"Vector(0.0102435750886798, 180.033248901367, 7.60953889766824e-06)","Vector(-8.7499942779541, -0.0113597512245178, 468.541931152344)",0.47688120434150655,"Vector(359.946441650391, 180.009323120117, 0.000144059915328398)","Vector(-5.24994421005249, -0.00308546423912048, 450.063873291016)","[8, 1]"
8.355736715067431,"Vector(0.0123150134459138, 179.848907470703, -3.19206301355734e-05)","Vector(-8.7501277923584, -0.0120798349380493, 466.698028564453)",0.03438892534826575,"Vector(0.0566551312804222, 180.001388549805, 0.000189947139006108)","Vector(-5.24994707107544, -0.00312983989715576, 450.0322265625)","[8, 1]"
10.144042991059434,"Vector(0.00417505949735641, 179.998245239258, -1.04425487279514e-06)","Vector(-8.75008773803711, -0.0121284127235413, 464.348724365234)",0.6967588955968813,"Vector(359.912872314453, 179.995483398438, 5.92909646002227e-06)","Vector(-5.24994087219238, -0.00321727991104126, 449.947601318359)","[8, 1]"
11.465455777423992,"Vector(-8.05736490292475e-05, 180.052764892578, -2.71163207798963e-06)","Vector(-8.75034523010254, -0.0121090412139893, 461.61865234375)",1.6925421178190463,"Vector(359.80419921875, 179.994003295898, -1.92368897842243e-05)","Vector(-5.24992084503174, -0.00332587957382202, 449.6494140625)","[8, 1]"
12.399292240125199,"Vector(-0.000895393954124302, 180.060348510742, -2.47579305323598e-06)","Vector(-8.75078678131104, -0.0121071338653564, 458.614532470703)",2.826848284116995,"Vector(359.751647949219, 179.992858886719, 8.13584301795345e-06)","Vector(-5.24990510940552, -0.00340861082077026, 449.078094482422)","[8, 1]"
13.025083335062646,"Vector(-0.000749293889384717, 179.757537841797, 4.35736353665561e-07)","Vector(-8.74778270721436, -0.0121119022369385, 455.421936035156)",3.4899163263298876,"Vector(359.810791015625, 179.994400024414, 0.000128531217342243)","Vector(-5.24991130828857, -0.00344419479370117, 448.277862548828)","[8, 1]"
13.427737829699636,"Vector(-0.000617064884863794, 180.002838134766, -2.08376195587334e-06)","Vector(-8.74659824371338, -0.0121137499809265, 452.10546875)",4.072419650570069,"Vector(359.853515625, 179.996658325195, 0.000175819892319851)","Vector(-5.2499475479126, -0.00345674157142639, 447.332855224609)","[7, 0]"
5.92956636916147,"Vector(-0.000598495185840875, 180.012145996094, -1.71333829257492e-06)","Vector(-8.74693012237549, -0.0121141672134399, 451.245788574219)",5.055196090877143,"Vector(359.797912597656, 179.996505737305, 0.000135094480356202)","Vector(-5.24999523162842, -0.00351497530937195, 446.178863525391)","[7, 0]"
