NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[0, 2]"
2.047894957546807,"Vector(359.977264404297, 180.049682617188, -1.07740315797855e-05)","Vector(-8.74996280670166, -0.00787317752838135, 469.903564453125)",0.26231405897317983,"Vector(359.963348388672, 179.994888305664, -0.00013416055298876)","Vector(-5.24996471405029, -0.00224184989929199, 450.166778564453)","[0, 2]"
3.8787907792170193,"Vector(0.0102549949660897, 180.02880859375, 7.89525165600935e-06)","Vector(-8.74998760223389, -0.0113601088523865, 469.129150390625)",1.0273012995983002,"Vector(359.859161376953, 179.99446105957, 3.30575276166201e-05)","Vector(-5.24994468688965, -0.00313282012939453, 450.006103515625)","[0, 2]"
5.371099251163528,"Vector(0.012315034866333, 179.915756225586, -1.80816241481807e-05)","Vector(-8.75003719329834, -0.012080192565918, 467.943725585938)",0.9020843902701303,"Vector(359.959655761719, 179.995727539063, 6.00953353568912e-05)","Vector(-5.24991989135742, -0.00323238968849182, 449.765441894531)","[0, 2]"
6.521611969454152,"Vector(0.00416449131444097, 179.918899536133, -5.62977584195323e-06)","Vector(-8.74991893768311, -0.0121278762817383, 466.433288574219)",1.6619355203605197,"Vector(359.880249023438, 179.994323730469, -2.74031917797402e-05)","Vector(-5.24988889694214, -0.00325638055801392, 449.455749511719)","[0, 2]"
7.373047260567922,"Vector(-7.52390769775957e-05, 180.013046264648, 2.37306949202321e-06)","Vector(-8.74735832214355, -0.0121097564697266, 464.678192138672)",2.768028079193472,"Vector(359.775390625, 179.991516113281, -8.99698788998649e-05)","Vector(-5.2498254776001, -0.00338482856750488, 448.898864746094)","[0, 2]"
7.971191534629981,"Vector(-0.000893473799806088, 179.985900878906, 2.24558425543364e-06)","Vector(-8.74789428710938, -0.0121069550514221, 462.746917724609)",3.51162459117245,"Vector(359.799743652344, 179.990447998047, -3.23016047332203e-06)","Vector(-5.24974298477173, -0.00345364212989807, 448.102661132813)","[0, 2]"
8.374027547810481,"Vector(-0.000747478799894452, 180.018783569336, -4.63505813286247e-07)","Vector(-8.74864101409912, -0.0121117234230042, 460.694549560547)",4.298405667460712,"Vector(359.822631835938, 179.990631103516, 0.000103119760751724)","Vector(-5.24966716766357, -0.00349098443984985, 447.141357421875)","[0, 2]"
8.633423325620575,"Vector(-0.000617172103375196, 179.94953918457, -8.61833427734382e-07)","Vector(-8.74950408935547, -0.0121139287948608, 458.562469482422)",5.200616605241359,"Vector(359.783142089844, 179.989624023438, 0.000151060856296681)","Vector(-5.24957275390625, -0.00331515073776245, 445.933746337891)","[18, 0]"
3.6005880544908186,"Vector(-0.000599884195253253, 165.663619995117, 1.7036089047906e-05)","Vector(-8.66551494598389, -0.0121150016784668, 458.048309326172)",5.990563053656471,"Vector(359.820098876953, 179.987655639648, -0.000162154727149755)","Vector(-5.24936246871948, -0.00345134735107422, 444.536956787109)","[18, 0]"
5.8421418494087245,"Vector(-0.00061372178606689, 154.844314575195, -2.2855144834466e-06)","Vector(-8.2401123046875, -0.0121138691902161, 456.886810302734)",6.31751831562039,"Vector(359.872650146484, 179.987106323242, 0.000125774007756263)","Vector(-5.24910068511963, -0.00360795855522156, 442.978424072266)","[18, 0]"
10.099830896558418,"Vector(-0.000624290201812983, 146.543670654297, -2.0077319277334e-05)","Vector(-7.15927362442017, -0.0121139883995056, 455.054840087891)",7.178374478225624,"Vector(359.839263916016, 179.985336303711, 2.59380212810356e-05)","Vector(-5.24879026412964, -0.00371521711349487, 441.298767089844)","[18, 0]"
9.077592359608,"Vector(-0.000615548633504659, 156.776458740234, -2.79677151411306e-05)","Vector(-6.03482580184937, -0.0121133327484131, 452.982513427734)",8.122987993863608,"Vector(359.788330078125, 179.981521606445, 2.2098403860582e-05)","Vector(-5.24835729598999, -0.0039268434047699, 439.382873535156)","[18, 0]"
8.708307325364833,"Vector(-0.000608419592026621, 165.303573608398, -4.31480293627828e-06)","Vector(-5.31448459625244, -0.0121150612831116, 450.895324707031)",8.341143697577568,"Vector(359.892730712891, 179.987731933594, 0.000810409779660404)","Vector(-5.24796342849731, -0.0040418803691864, 437.310028076172)","[18, 0]"
8.573517631940568,"Vector(-0.000603081425651908, 172.895721435547, 1.52144548337674e-06)","Vector(-4.90241956710815, -0.0121143460273743, 448.781127929688)",8.488834526159563,"Vector(359.948120117188, 179.989562988281, 0.000533418904524297)","Vector(-5.24761295318604, -0.00409248471260071, 435.204315185547)","[18, 0]"
6.9471177102047905,"Vector(-0.000610278337262571, 177.968139648438, 1.49906363731134e-05)","Vector(-4.75802373886108, -0.0121138095855713, 446.630554199219)",8.599218446758464,"Vector(359.9658203125, 179.990524291992, 0.000665329047478735)","Vector(-5.24727439880371, -0.00408744812011719, 433.066589355469)","[18, 0]"
6.103528216468221,"Vector(-0.000622186169493943, 179.975860595703, 6.50154015602311e-06)","Vector(-4.73620796203613, -0.0121138095855713, 445.125640869141)",8.652448683388208,"Vector(359.980194091797, 179.994201660156, 0.000870150455739349)","Vector(-5.24704837799072, -0.00409722328186035, 430.910034179688)","[15, 2]"
2.7561972030142874,"Vector(-0.000601998006459326, 192.011871337891, -9.32346756599145e-06)","Vector(-4.78835439682007, -0.0121142864227295, 444.749755859375)",8.70493891216385,"Vector(359.984222412109, 179.995651245117, 0.000697344774380326)","Vector(-5.24688673019409, -0.00413268804550171, 428.740234375)","[15, 2]"
5.21249977619654,"Vector(-0.00060504098655656, 200.601791381836, 3.55485371983377e-06)","Vector(-5.08893442153931, -0.0121145248413086, 443.752960205078)",8.756677642926936,"Vector(359.985076904297, 179.99674987793, 0.000690167769789696)","Vector(-5.24676561355591, -0.00417587161064148, 426.557434082031)","[15, 2]"
8.949675608713262,"Vector(-0.000612868170719594, 207.511795043945, 3.57324870492448e-06)","Vector(-5.7947564125061, -0.0121133327484131, 442.189239501953)",8.80918121756658,"Vector(359.985229492188, 179.998077392578, 0.000660504796542227)","Vector(-5.24669551849365, -0.0041479766368866, 424.361480712891)","[15, 2]"
12.570531756191528,"Vector(-0.000605907291173935, 211.608261108398, 2.73648256552406e-05)","Vector(-7.28765869140625, -0.0121144652366638, 439.725555419922)",8.861439706539766,"Vector(359.985290527344, 179.998748779297, 0.000581983011215925)","Vector(-5.24665498733521, -0.004151850938797, 422.152404785156)","[15, 2]"
12.205383139302764,"Vector(-0.000601629028096795, 200.837646484375, 2.08994533750229e-05)","Vector(-8.65534973144531, -0.0121137499809265, 436.966644287109)",8.913449288109355,"Vector(359.985321044922, 179.999282836914, 0.000563583394978195)","Vector(-5.24663734436035, -0.0041639506816864, 419.930328369141)","[15, 2]"
12.072596753219399,"Vector(-0.00063407386187464, 190.541870117188, 6.10375354881398e-06)","Vector(-9.48616123199463, -0.0121135115623474, 434.056610107422)",8.965209962053839,"Vector(359.985321044922, 180.000015258789, 0.000579856976401061)","Vector(-5.24664735794067, -0.00417733192443848, 417.695281982422)","[15, 2]"
12.26744047775736,"Vector(-0.000615828670561314, 177.45475769043, 9.64496484812116e-06)","Vector(-9.73935699462891, -0.0121138095855713, 431.055267333984)",9.015664107811105,"Vector(359.985382080078, 180.000259399414, 0.000552562938537449)","Vector(-5.24667119979858, -0.00424131751060486, 415.447601318359)","[15, 2]"
15.066973036902583,"Vector(-0.000603410415351391, 175.647125244141, -2.52239624387585e-05)","Vector(-9.47655963897705, -0.0121148824691772, 427.598937988281)",9.065331476977503,"Vector(359.985443115234, 180.00048828125, 0.000572904944419861)","Vector(-5.24670171737671, -0.00429186224937439, 413.1875)","[19, 1]"
