NPC_speed,NPC_Angle,NPC_location,AV_speed,AV_angle,AV_location,NPC_CMD
0.0,"Vector(0, 180, 0)","Vector(-8.74997138977051, 0, 470.185546875)",0.0,"Vector(0, 180, 0)","Vector(-5.24997282028198, 0, 450.185546875)","[25, 0]"
2.047894957546807,"Vector(359.977264404297, 180.049682617188, -1.07740315797855e-05)","Vector(-8.74996280670166, -0.00787317752838135, 469.903564453125)",0.263047344187357,"Vector(359.961791992188, 180.001495361328, -0.000121933539048769)","Vector(-5.24996519088745, -0.00224247574806213, 450.166137695313)","[25, 0]"
3.8787907792170193,"Vector(0.0102549949660897, 180.02880859375, 7.89525165600935e-06)","Vector(-8.74998760223389, -0.0113601088523865, 469.129150390625)",0.5091726820532192,"Vector(359.942687988281, 180.004745483398, 9.21663013286889e-05)","Vector(-5.24996471405029, -0.00308758020401001, 450.062377929688)","[25, 0]"
5.371099251163528,"Vector(0.012315034866333, 179.915756225586, -1.80816241481807e-05)","Vector(-8.75003719329834, -0.012080192565918, 467.943725585938)",0.040108116555699666,"Vector(0.0595758855342865, 180.008895874023, 0.000222177157411352)","Vector(-5.2499680519104, -0.00312989950180054, 450.023681640625)","[25, 0]"
6.521611969454152,"Vector(0.00416449131444097, 179.918899536133, -5.62977584195323e-06)","Vector(-8.74991893768311, -0.0121278762817383, 466.433288574219)",0.6800788388603316,"Vector(359.917633056641, 180.011352539063, 4.17555056628771e-05)","Vector(-5.24998044967651, -0.00321385264396667, 449.939300537109)","[25, 0]"
7.373047260567922,"Vector(-7.52390769775957e-05, 180.013046264648, 2.37306949202321e-06)","Vector(-8.74735832214355, -0.0121097564697266, 464.678192138672)",1.6817827795841447,"Vector(359.805206298828, 180.008728027344, -8.20854838821106e-05)","Vector(-5.25002098083496, -0.00332382321357727, 449.645111083984)","[25, 0]"
7.971191534629981,"Vector(-0.000893473799806088, 179.985900878906, 2.24558425543364e-06)","Vector(-8.74789428710938, -0.0121069550514221, 462.746917724609)",2.826108240533967,"Vector(359.749938964844, 180.004943847656, -0.000188792037079111)","Vector(-5.25007772445679, -0.0034109354019165, 449.075714111328)","[25, 0]"
8.374027547810481,"Vector(-0.000747478799894452, 180.018783569336, -4.63505813286247e-07)","Vector(-8.74864101409912, -0.0121117234230042, 460.694549560547)",3.4983975977215924,"Vector(359.807708740234, 180.002410888672, -0.000117135670734569)","Vector(-5.25013494491577, -0.00344976782798767, 448.270904541016)","[25, 0]"
8.633423325620575,"Vector(-0.000617172103375196, 179.94953918457, -8.61833427734382e-07)","Vector(-8.74950408935547, -0.0121139287948608, 458.562469482422)",4.360026852951816,"Vector(359.804443359375, 180.000244140625, -6.00952844251879e-05)","Vector(-5.25020217895508, -0.00351548194885254, 447.27587890625)","[17, 2]"
5.113246853657154,"Vector(-0.000597264850512147, 166.468673706055, 8.60817544889869e-06)","Vector(-8.62313079833984, -0.0121144652366638, 457.787506103516)",5.195662023188911,"Vector(359.809387207031, 179.999618530273, 0.000154660185216926)","Vector(-5.25028800964355, -0.00335747003555298, 446.078552246094)","[17, 2]"
4.403126411783373,"Vector(-0.000612210773397237, 161.300689697266, -2.02376483571243e-07)","Vector(-8.34557628631592, -0.0121134519577026, 456.771728515625)",5.8106194209907605,"Vector(359.828979492188, 179.995681762695, -0.000327283109072596)","Vector(-5.25027799606323, -0.00342205166816711, 444.678894042969)","[17, 2]"
6.937546670118598,"Vector(-0.00061754003399983, 147.720413208008, 1.09852080640849e-05)","Vector(-7.75918579101563, -0.0121140480041504, 455.54638671875)",6.552774917619479,"Vector(359.853973388672, 179.995330810547, 0.000147300001117401)","Vector(-5.25023031234741, -0.00360840559005737, 443.149475097656)","[17, 2]"
